Var1	Var2	value	pval	adjp	pair
hsa-miR-30a-3p	KIAA1524	-0.29383892362959	3.47156249969061e-06	0.0421248307085509	hsa-miR-30a-3p KIAA1524
hsa-miR-2277-5p	CD200R1	0.295500255967359	3.03827390601974e-06	0.039429034721371	hsa-miR-2277-5p CD200R1
hsa-miR-34a-5p	KIAA1407	-0.294919709685529	3.18346730643349e-06	0.0404318393254423	hsa-miR-34a-5p KIAA1407
hsa-miR-6836-5p	PRICKLE2	-0.301075051128799	1.93055592023761e-06	0.032823608646812	hsa-miR-6836-5p PRICKLE2
hsa-miR-27a-5p	CCNL1	0.299021516615967	2.28406069036069e-06	0.0349940536573287	hsa-miR-27a-5p CCNL1
hsa-miR-665	DCLK3	-0.302882890910185	1.66314366767395e-06	0.0312279522603648	hsa-miR-665 DCLK3
hsa-miR-3059-5p	RPL9	-0.320019798452016	3.84771607908618e-07	0.0159151948727909	hsa-miR-3059-5p RPL9
hsa-miR-362-5p	RPL9	-0.296710590406046	2.75560993090451e-06	0.0379371751136674	hsa-miR-362-5p RPL9
hsa-miR-4303	GYG1	0.308156677976336	1.07037074204008e-06	0.0257850171015972	hsa-miR-4303 GYG1
hsa-miR-410-5p	TMEM41A	-0.294025224489916	3.42019108456881e-06	0.0419652071831462	hsa-miR-410-5p TMEM41A
hsa-miR-34a-5p	ARHGEF3	0.304252402719961	1.48452140180666e-06	0.0294878195134452	hsa-miR-34a-5p ARHGEF3
hsa-miR-6763-3p	UBXN7	-0.312109488280967	7.64923987262023e-07	0.022553716036776	hsa-miR-6763-3p UBXN7
hsa-miR-448	RNF168	-0.300975707368178	1.94638175687878e-06	0.032823608646812	hsa-miR-448 RNF168
hsa-miR-20b-5p	C1orf50	-0.301658529925109	1.84005646319818e-06	0.0322499974117047	hsa-miR-20b-5p C1orf50
hsa-miR-125b-1-3p	INTU	0.294884459123366	3.19249308455838e-06	0.0404318393254423	hsa-miR-125b-1-3p INTU
hsa-miR-30a-3p	HSPA4L	0.300080019937834	2.09477023527249e-06	0.0340767530552063	hsa-miR-30a-3p HSPA4L
hsa-miR-133a-5p	CAMKV	-0.294293109991421	3.34759118980621e-06	0.0414683994034694	hsa-miR-133a-5p CAMKV
hsa-miR-495-3p	PPM1M	0.289990108710872	4.71269563551147e-06	0.0478624186968186	hsa-miR-495-3p PPM1M
hsa-miR-133a-3p	KIAA0947	-0.299055271887007	2.27778013184299e-06	0.0349940536573287	hsa-miR-133a-3p KIAA0947
hsa-miR-6763-3p	OTUD4	-0.320804373767074	3.59033340391335e-07	0.0153979145484046	hsa-miR-6763-3p OTUD4
hsa-miR-6836-5p	OTUD4	-0.307038810892695	1.17602373106429e-06	0.0268718860023129	hsa-miR-6836-5p OTUD4
hsa-miR-6763-3p	NIPBL	-0.292436905730816	3.88243534610311e-06	0.0442930096120275	hsa-miR-6763-3p NIPBL
hsa-miR-425-5p	PRRC1	0.323942508894668	2.71651615868507e-07	0.0132004101077086	hsa-miR-425-5p PRRC1
hsa-miR-1248	NSA2	0.300902974957627	1.95804675051647e-06	0.0328922977254868	hsa-miR-1248 NSA2
hsa-miR-4303	NSA2	0.297489259229775	2.58721000867546e-06	0.0370796514980827	hsa-miR-4303 NSA2
hsa-miR-106a-5p	UQCRQ	-0.290161935693148	4.64926544796462e-06	0.0477676416974027	hsa-miR-106a-5p UQCRQ
hsa-miR-1-3p	GRIK2	-0.308349556821559	1.05308477449384e-06	0.0257850171015972	hsa-miR-1-3p GRIK2
hsa-miR-133a-3p	GRIK2	-0.306527110273841	1.22764678867071e-06	0.0274278920277932	hsa-miR-133a-3p GRIK2
hsa-miR-133b	GRIK2	-0.304453621023942	1.45987423105787e-06	0.0293484562975978	hsa-miR-133b GRIK2
hsa-miR-628-5p	GRIK2	0.30116052481319	1.91703802210341e-06	0.032823608646812	hsa-miR-628-5p GRIK2
hsa-miR-1298-3p	SFXN1	-0.297320059577985	2.62294570840815e-06	0.0372205466245395	hsa-miR-1298-3p SFXN1
hsa-let-7g-3p	STXBP5	-0.303359382580827	1.59878587835394e-06	0.0308152068808323	hsa-let-7g-3p STXBP5
hsa-miR-324-5p	STXBP5	-0.290212552310912	4.63073574286099e-06	0.0477071374087672	hsa-miR-324-5p STXBP5
hsa-miR-885-3p	SLC29A4	-0.28931498439164	4.96998551180461e-06	0.0491451526477443	hsa-miR-885-3p SLC29A4
hsa-miR-1292-5p	FABP5	-0.324012057989035	2.69968039035007e-07	0.0131799302300074	hsa-miR-1292-5p FABP5
hsa-miR-3605-3p	DLC1	-0.331383241835845	1.38453411846484e-07	0.00933094077576628	hsa-miR-3605-3p DLC1
hsa-miR-448	YWHAZ	0.293889404558397	3.45757051523066e-06	0.0421248307085509	hsa-miR-448 YWHAZ
hsa-miR-30a-3p	INTS8	0.292671780975257	3.81051660491849e-06	0.0439790560319141	hsa-miR-30a-3p INTS8
hsa-miR-769-5p	MAMDC2	-0.289797612232433	4.78473409293301e-06	0.0483694152280452	hsa-miR-769-5p MAMDC2
hsa-miR-31-5p	PTCHD1	-0.296973715525136	2.6975685498698e-06	0.0376138261339251	hsa-miR-31-5p PTCHD1
hsa-miR-1298-3p	STRBP	-0.332649538115137	1.23227991366548e-07	0.00911268840978674	hsa-miR-1298-3p STRBP
hsa-miR-30a-3p	STRBP	0.299339941733347	2.22546551720271e-06	0.0348050239353821	hsa-miR-30a-3p STRBP
hsa-miR-30c-5p	STRBP	0.301003310968263	1.94197201786039e-06	0.032823608646812	hsa-miR-30c-5p STRBP
hsa-miR-34c-5p	RPUSD4	0.292709582510137	3.79906099934324e-06	0.0439364159766395	hsa-miR-34c-5p RPUSD4
hsa-miR-4303	ATP5C1	0.315003205270238	5.96279307707448e-07	0.020133965262949	hsa-miR-4303 ATP5C1
hsa-miR-6836-5p	ATP5C1	0.292169842537712	3.96578057815233e-06	0.0446704440152869	hsa-miR-6836-5p ATP5C1
hsa-miR-1264	RET	-0.302123620263613	1.77083526353705e-06	0.0319263720475013	hsa-miR-1264 RET
hsa-miR-1298-3p	RET	-0.300230422639482	2.06912072409082e-06	0.0339170268323917	hsa-miR-1298-3p RET
hsa-miR-221-5p	RET	-0.289092906517697	5.05750220947121e-06	0.0493742654255369	hsa-miR-221-5p RET
hsa-miR-448	RET	-0.34911417583903	2.58122707652575e-08	0.00388664461057565	hsa-miR-448 RET
hsa-miR-1264	BMS1	-0.300768203479985	1.97983833905013e-06	0.0330621497366128	hsa-miR-1264 BMS1
hsa-miR-383-5p	BMS1	-0.290768455721663	4.43180243858698e-06	0.0468968170426831	hsa-miR-383-5p BMS1
hsa-miR-448	BMS1	-0.304973273809464	1.39801775422832e-06	0.0290509908322432	hsa-miR-448 BMS1
hsa-miR-129-1-3p	FUNDC2	0.295747171174044	2.97845381336259e-06	0.0391167125797951	hsa-miR-129-1-3p FUNDC2
hsa-miR-193b-3p	HSPA12A	-0.312741467609841	7.24589762857164e-07	0.0218772121614932	hsa-miR-193b-3p HSPA12A
hsa-miR-490-5p	HSPA12A	-0.302125233244377	1.77059958161863e-06	0.0319263720475013	hsa-miR-490-5p HSPA12A
hsa-miR-34a-5p	OTOGL	-0.293597636308233	3.53918950901644e-06	0.0423623478239789	hsa-miR-34a-5p OTOGL
hsa-miR-31-5p	SCN3B	-0.307766701807833	1.10615329784736e-06	0.026196015417109	hsa-miR-31-5p SCN3B
hsa-miR-448	SCN3B	0.328072989242442	1.87278728969176e-07	0.0114616667503091	hsa-miR-448 SCN3B
hsa-miR-1908-3p	CDYL2	-0.309881971286335	9.24925052103731e-07	0.0245826102687305	hsa-miR-1908-3p CDYL2
hsa-miR-199a-3p	CDYL2	0.292131524843311	3.97787766237556e-06	0.044680903111324	hsa-miR-199a-3p CDYL2
hsa-miR-199b-3p	CDYL2	0.292131524843311	3.97787766237556e-06	0.044680903111324	hsa-miR-199b-3p CDYL2
hsa-miR-6836-5p	CDYL2	-0.303528464507537	1.57652589782842e-06	0.0308152068808323	hsa-miR-6836-5p CDYL2
hsa-miR-1250-5p	AP1G1	-0.289197474972069	5.01611263059587e-06	0.0493742654255369	hsa-miR-1250-5p AP1G1
hsa-miR-6842-3p	PEX11A	0.300181502063025	2.07743051117149e-06	0.0339829738991	hsa-miR-6842-3p PEX11A
hsa-miR-302c-3p	TMEM194A	0.291714341021293	4.11187923310408e-06	0.0454643981682875	hsa-miR-302c-3p TMEM194A
hsa-miR-1-3p	PIP4K2C	0.33629684241081	8.78422787842226e-08	0.00770983237135192	hsa-miR-1-3p PIP4K2C
hsa-miR-1264	PIP4K2C	-0.36432777647452	5.6089461963893e-09	0.00185155283948202	hsa-miR-1264 PIP4K2C
hsa-miR-1298-3p	PIP4K2C	-0.309841127034934	9.28138473188511e-07	0.024583359679978	hsa-miR-1298-3p PIP4K2C
hsa-miR-137-3p	PIP4K2C	-0.302023936897455	1.78545884765846e-06	0.0319655388868265	hsa-miR-137-3p PIP4K2C
hsa-miR-34a-5p	PIP4K2C	0.33123104420382	1.4040070750454e-07	0.00935230433083118	hsa-miR-34a-5p PIP4K2C
hsa-miR-448	PIP4K2C	-0.356944511299437	1.1884238482196e-08	0.00244646902270092	hsa-miR-448 PIP4K2C
hsa-miR-4303	SCG5	0.312560030986813	7.35956139807925e-07	0.0219280184786056	hsa-miR-4303 SCG5
hsa-miR-425-5p	URM1	-0.314230611075339	6.37443517526037e-07	0.0207392724678	hsa-miR-425-5p URM1
hsa-miR-27a-5p	MIDN	0.300949138202209	1.95063526997608e-06	0.032823608646812	hsa-miR-27a-5p MIDN
hsa-miR-32-3p	MAP4K2	-0.304835265920434	1.41419663846065e-06	0.0292186599729179	hsa-miR-32-3p MAP4K2
hsa-miR-30a-3p	STIP1	0.299761207273048	2.150147214941e-06	0.0344860009593932	hsa-miR-30a-3p STIP1
hsa-miR-30d-3p	STIP1	0.30587165803357	1.29694238304445e-06	0.0282933503486709	hsa-miR-30d-3p STIP1
hsa-miR-1-3p	LGI3	0.302028997128507	1.78471373990519e-06	0.0319655388868265	hsa-miR-1-3p LGI3
hsa-miR-133a-3p	LGI3	0.320008602644589	3.8515139144657e-07	0.0159151948727909	hsa-miR-133a-3p LGI3
hsa-miR-378a-5p	AHCYL1	-0.289134441301288	5.0410234364584e-06	0.0493742654255369	hsa-miR-378a-5p AHCYL1
hsa-miR-30a-3p	TSPAN5	0.297419936704701	2.60179471123223e-06	0.0371008258064003	hsa-miR-30a-3p TSPAN5
hsa-miR-3960	ZBTB5	-0.298446714417661	2.39357938003337e-06	0.0355617116527799	hsa-miR-3960 ZBTB5
hsa-miR-4800-3p	ZBTB5	-0.299116312805377	2.26646458112434e-06	0.0349940536573287	hsa-miR-4800-3p ZBTB5
hsa-miR-302c-3p	ZNF507	0.293351172669231	3.60956212408503e-06	0.042864737768722	hsa-miR-302c-3p ZNF507
hsa-miR-221-3p	FSTL5	0.293596590838851	3.53948524178804e-06	0.0423623478239789	hsa-miR-221-3p FSTL5
hsa-miR-652-3p	ZNF608	0.303400571487044	1.59333577842702e-06	0.0308152068808323	hsa-miR-652-3p ZNF608
hsa-miR-449a	MAP2K1	-0.290344421779322	4.58279059722955e-06	0.0476574940360443	hsa-miR-449a MAP2K1
hsa-miR-34a-5p	IRS1	0.296948186037676	2.70314848505038e-06	0.0376452693681775	hsa-miR-34a-5p IRS1
hsa-miR-629-5p	IRS1	0.301417320842285	1.87696645337354e-06	0.0324941400215677	hsa-miR-629-5p IRS1
hsa-miR-27b-3p	MECP2	-0.2901673126914	4.64729369387129e-06	0.0477676416974027	hsa-miR-27b-3p MECP2
hsa-miR-12135	ZBTB43	0.317423200179579	4.83179044996618e-07	0.0177043776127346	hsa-miR-12135 ZBTB43
hsa-miR-410-5p	ZBTB43	-0.291553636450541	4.16463637442632e-06	0.0456907664208798	hsa-miR-410-5p ZBTB43
hsa-miR-4800-3p	ZBTB43	-0.332612278910746	1.23652045491696e-07	0.00911268840978674	hsa-miR-4800-3p ZBTB43
hsa-miR-6131	ZBTB43	-0.31126308312535	8.2232097975421e-07	0.0232783567931121	hsa-miR-6131 ZBTB43
hsa-miR-20b-5p	NSMCE1	-0.293138254032184	3.67142805224319e-06	0.0433644694835277	hsa-miR-20b-5p NSMCE1
hsa-miR-302c-3p	CA5B	0.295014418362774	3.15933778916033e-06	0.040373220397808	hsa-miR-302c-3p CA5B
hsa-miR-448	SCN9A	0.32576079804036	2.30782355448156e-07	0.0125623335074483	hsa-miR-448 SCN9A
hsa-miR-767-5p	SCN9A	0.328275602379199	1.83866857517145e-07	0.01131401324664	hsa-miR-767-5p SCN9A
hsa-miR-7-5p	COL22A1	0.312042245980871	7.69339871586894e-07	0.022571117462371	hsa-miR-7-5p COL22A1
hsa-miR-1298-3p	SLC38A11	-0.30749201644177	1.13204082263785e-06	0.0263809684051888	hsa-miR-1298-3p SLC38A11
hsa-miR-448	SLC38A11	-0.301190859256566	1.91226230827901e-06	0.032823608646812	hsa-miR-448 SLC38A11
hsa-miR-539-5p	INO80E	0.300317529896477	2.0544029157854e-06	0.0338656054943	hsa-miR-539-5p INO80E
hsa-miR-1-3p	LUZP1	0.323491217425029	2.8282337116714e-07	0.0135113268775056	hsa-miR-1-3p LUZP1
hsa-miR-10b-5p	LUZP1	0.318714009407857	4.31576020920588e-07	0.0169079329187654	hsa-miR-10b-5p LUZP1
hsa-miR-1264	LUZP1	-0.333825628135231	1.10538749487077e-07	0.00881367952588084	hsa-miR-1264 LUZP1
hsa-miR-1298-3p	LUZP1	-0.324007996410412	2.70066081942133e-07	0.0131799302300074	hsa-miR-1298-3p LUZP1
hsa-miR-30a-3p	LUZP1	0.359735453416203	8.96769392078056e-09	0.0021602995301282	hsa-miR-30a-3p LUZP1
hsa-miR-30e-3p	LUZP1	0.297165335002687	2.65603586324659e-06	0.0373567517851748	hsa-miR-30e-3p LUZP1
hsa-miR-31-5p	LUZP1	0.298727361579691	2.33949543337886e-06	0.0353176656436996	hsa-miR-31-5p LUZP1
hsa-miR-34a-5p	LUZP1	0.387000257847011	4.94919660809501e-10	0.000560358235313529	hsa-miR-34a-5p LUZP1
hsa-miR-448	LUZP1	-0.332740202937931	1.2220195078072e-07	0.00911268840978674	hsa-miR-448 LUZP1
hsa-miR-7-5p	LUZP1	-0.291395993118111	4.21701437858246e-06	0.0460942110276134	hsa-miR-7-5p LUZP1
hsa-miR-421	MYRIP	0.29042741332722	4.55285917544401e-06	0.0475100548141634	hsa-miR-421 MYRIP
hsa-miR-221-5p	KCNAB3	-0.319007071243446	4.20619014285251e-07	0.0166299932686749	hsa-miR-221-5p KCNAB3
hsa-miR-448	KCNAB3	-0.300400768954894	2.04043208862359e-06	0.0337258283743161	hsa-miR-448 KCNAB3
hsa-miR-767-5p	KCNAB3	-0.29465283688915	3.25240855669762e-06	0.0408706322698037	hsa-miR-767-5p KCNAB3
hsa-miR-636	LONRF2	-0.299173786476136	2.25585935598183e-06	0.0349880881307583	hsa-miR-636 LONRF2
hsa-miR-10b-5p	ELOVL6	0.293954573044876	3.43958697324176e-06	0.0419652071831462	hsa-miR-10b-5p ELOVL6
hsa-miR-30a-3p	ELOVL6	0.291032479587766	4.34019524053753e-06	0.0464384352109095	hsa-miR-30a-3p ELOVL6
hsa-miR-30a-3p	HSPA4	0.305297480195564	1.36070341705263e-06	0.0287965689584558	hsa-miR-30a-3p HSPA4
hsa-miR-133a-3p	SCRT1	0.312822202650777	7.19586198627553e-07	0.0218755615594498	hsa-miR-133a-3p SCRT1
hsa-miR-6763-3p	ATF7	-0.303162861422557	1.62503556611071e-06	0.0310090163705131	hsa-miR-6763-3p ATF7
hsa-miR-362-5p	GSTA4	-0.325468289529254	2.36932719221983e-07	0.0126008746992934	hsa-miR-362-5p GSTA4
hsa-miR-6836-5p	MFN1	0.296751693550759	2.74646538267476e-06	0.0379248242266229	hsa-miR-6836-5p MFN1
hsa-miR-106a-5p	MRPL36	-0.307804593079128	1.10262700570019e-06	0.026196015417109	hsa-miR-106a-5p MRPL36
hsa-miR-619-5p	KSR2	-0.29779486011301	2.52383937593414e-06	0.036645495142066	hsa-miR-619-5p KSR2
hsa-miR-106a-5p	WIPF2	0.29402771979755	3.4195079585686e-06	0.0419652071831462	hsa-miR-106a-5p WIPF2
hsa-miR-362-5p	WIPF2	0.300726020358022	1.98670648665633e-06	0.0331279824793214	hsa-miR-362-5p WIPF2
hsa-miR-383-5p	WIPF2	-0.310528960731858	8.75421133805787e-07	0.0238836106354282	hsa-miR-383-5p WIPF2
hsa-miR-6836-5p	WIPF2	-0.307283181883222	1.15210886209027e-06	0.0264984287702916	hsa-miR-6836-5p WIPF2
hsa-miR-1264	CAMTA1	-0.305637595396312	1.32258185603362e-06	0.0285457231834478	hsa-miR-1264 CAMTA1
hsa-miR-1298-3p	CAMTA1	-0.334256303659431	1.06214237183266e-07	0.00858985338229858	hsa-miR-1298-3p CAMTA1
hsa-miR-448	CAMTA1	-0.348158391538921	2.83346819340835e-08	0.00411296289489964	hsa-miR-448 CAMTA1
hsa-miR-659-5p	SLFNL1	0.317939452218163	4.61868226775408e-07	0.0174442262638239	hsa-miR-659-5p SLFNL1
hsa-miR-106a-5p	RPS7	-0.290771046215349	4.43089475021807e-06	0.0468968170426831	hsa-miR-106a-5p RPS7
hsa-miR-133a-3p	MACROD2	-0.290076462006674	4.68071592552022e-06	0.0478624186968186	hsa-miR-133a-3p MACROD2
hsa-miR-30c-5p	B3GALT1	0.310960895566657	8.43794289995259e-07	0.0234588540422964	hsa-miR-30c-5p B3GALT1
hsa-miR-20b-5p	CLP1	-0.302525042601847	1.71309587138069e-06	0.0316411490269521	hsa-miR-20b-5p CLP1
hsa-miR-378a-5p	RAD9A	-0.296662011674268	2.76645506835926e-06	0.0379991794667532	hsa-miR-378a-5p RAD9A
hsa-miR-1226-3p	ZNF596	0.302901478120956	1.66058744888176e-06	0.0312279522603648	hsa-miR-1226-3p ZNF596
hsa-miR-3960	TMCC1	-0.294754858148648	3.22588706680449e-06	0.0406840180208472	hsa-miR-3960 TMCC1
hsa-miR-619-5p	TMCC1	-0.299193424071183	2.25224662986356e-06	0.0349799729850768	hsa-miR-619-5p TMCC1
hsa-miR-6836-5p	TMCC1	-0.335213786424517	9.71751794587306e-08	0.00826995643580276	hsa-miR-6836-5p TMCC1
hsa-miR-1-3p	RAB37	0.288722104817045	5.2069052662862e-06	0.0499184200231814	hsa-miR-1-3p RAB37
hsa-miR-30c-5p	CES4A	-0.296566621270881	2.78786938845421e-06	0.0380757919386883	hsa-miR-30c-5p CES4A
hsa-miR-1250-5p	CES2	0.320432106522815	3.71032776946834e-07	0.0155589241975707	hsa-miR-1250-5p CES2
hsa-miR-656-3p	RNASEH2C	-0.324149625572316	2.66667382842201e-07	0.0131799302300074	hsa-miR-656-3p RNASEH2C
hsa-miR-18b-5p	HPSE2	-0.311726627471268	7.90395030314528e-07	0.0229461932169162	hsa-miR-18b-5p HPSE2
hsa-miR-6836-5p	FAM222B	-0.292549017817375	3.84794685892587e-06	0.044185848898389	hsa-miR-6836-5p FAM222B
hsa-miR-4301	COQ2	0.292471134323645	3.8718746733224e-06	0.0442809723813524	hsa-miR-4301 COQ2
hsa-miR-106a-5p	TRMT112	-0.294513625335646	3.28893346290826e-06	0.0409658769937741	hsa-miR-106a-5p TRMT112
hsa-miR-1-3p	ESRRA	0.342673303020176	4.80945785419351e-08	0.00579294389079754	hsa-miR-1-3p ESRRA
hsa-miR-133a-3p	ESRRA	0.354330342784358	1.54330082047238e-08	0.00286451964087825	hsa-miR-133a-3p ESRRA
hsa-miR-34a-5p	ESRRA	0.302280300458858	1.74808114072889e-06	0.0318201523794975	hsa-miR-34a-5p ESRRA
hsa-miR-6836-5p	TNKS	-0.307356794225837	1.14499654690903e-06	0.0264030280517162	hsa-miR-6836-5p TNKS
hsa-miR-362-5p	NAA20	-0.312658212874952	7.29784360720132e-07	0.0219045322900829	hsa-miR-362-5p NAA20
hsa-miR-3124-5p	VEGFB	-0.290587902191701	4.49550494252549e-06	0.0471997586333406	hsa-miR-3124-5p VEGFB
hsa-miR-27a-5p	TNFRSF10D	0.291911456766049	4.0480376157781e-06	0.045109362761681	hsa-miR-27a-5p TNFRSF10D
hsa-miR-6763-3p	CHD2	-0.329570010257282	1.63438320210929e-07	0.0105141041461483	hsa-miR-6763-3p CHD2
hsa-miR-302c-3p	PHC3	0.303967889654383	1.52005072617811e-06	0.0300354754838363	hsa-miR-302c-3p PHC3
hsa-miR-1-3p	C20orf166-AS1	0.30474133898033	1.42530999447388e-06	0.0292391737513865	hsa-miR-1-3p C20orf166-AS1
hsa-miR-1264	ZCCHC12	0.312603249948854	7.33233235461483e-07	0.0219045322900829	hsa-miR-1264 ZCCHC12
hsa-miR-133a-5p	ZCCHC12	-0.362106892206021	7.04437486120923e-09	0.00199394658299581	hsa-miR-133a-5p ZCCHC12
hsa-miR-221-5p	ZCCHC12	0.294376936519784	3.32517659229481e-06	0.0412810683819516	hsa-miR-221-5p ZCCHC12
hsa-miR-7-5p	TTC9B	0.324554667897677	2.5717257923219e-07	0.0131146179190664	hsa-miR-7-5p TTC9B
hsa-miR-1908-3p	TMEM81	-0.32455458330522	2.57174527895643e-07	0.0131146179190664	hsa-miR-1908-3p TMEM81
hsa-miR-3162-3p	TMEM81	-0.320808893592215	3.58889963525399e-07	0.0153979145484046	hsa-miR-3162-3p TMEM81
hsa-miR-6836-5p	TMEM81	-0.295023601649357	3.15700739950131e-06	0.040373220397808	hsa-miR-6836-5p TMEM81
hsa-miR-6836-5p	ATR	0.298284621269668	2.42535784322762e-06	0.0358471771928014	hsa-miR-6836-5p ATR
hsa-miR-378a-5p	VWA3A	-0.304580589100737	1.44452366401815e-06	0.0293103844012335	hsa-miR-378a-5p VWA3A
hsa-miR-4443	PHYHD1	0.295299994284296	3.08763064515993e-06	0.0397639830457526	hsa-miR-4443 PHYHD1
hsa-miR-378a-5p	PAAF1	-0.29843176827559	2.39649287347987e-06	0.0355617116527799	hsa-miR-378a-5p PAAF1
hsa-miR-1285-3p	LINC00116	0.308840721268267	1.01026346488453e-06	0.0254573399721133	hsa-miR-1285-3p LINC00116
hsa-miR-133a-5p	LY6H	-0.292970585211467	3.72085571243019e-06	0.0433950700415135	hsa-miR-133a-5p LY6H
hsa-miR-137-5p	LY6H	0.29091388296064	4.38111890854742e-06	0.0466874635632213	hsa-miR-137-5p LY6H
hsa-miR-448	LY6H	0.300973179282128	1.9467861018807e-06	0.032823608646812	hsa-miR-448 LY6H
hsa-miR-1-3p	SCN4B	0.319915757510147	3.88314758792419e-07	0.0159875625159566	hsa-miR-1-3p SCN4B
hsa-miR-34a-5p	SCN4B	0.337924612685201	7.5418824740936e-08	0.00723650398300656	hsa-miR-34a-5p SCN4B
hsa-miR-1-3p	RIMKLA	0.365511708442426	4.96382890347036e-09	0.00175629666855767	hsa-miR-1-3p RIMKLA
hsa-miR-1271-5p	RIMKLA	-0.298903392433285	2.30616939789208e-06	0.0351039525906746	hsa-miR-1271-5p RIMKLA
hsa-miR-1298-3p	RIMKLA	-0.310342319277458	8.89435434636709e-07	0.024034298841662	hsa-miR-1298-3p RIMKLA
hsa-miR-133a-3p	RIMKLA	0.314692263605687	6.12530622889906e-07	0.020252794489538	hsa-miR-133a-3p RIMKLA
hsa-miR-193b-3p	RIMKLA	-0.307648348198794	1.11723727225232e-06	0.026196015417109	hsa-miR-193b-3p RIMKLA
hsa-miR-221-5p	RIMKLA	-0.289046407732587	5.07601124333235e-06	0.0493742654255369	hsa-miR-221-5p RIMKLA
hsa-miR-448	RIMKLA	-0.298876760692272	2.31118205684666e-06	0.0351039525906746	hsa-miR-448 RIMKLA
hsa-miR-1-3p	KCNA2	0.372110332624373	2.48938025748657e-09	0.00117438650364983	hsa-miR-1-3p KCNA2
hsa-miR-1264	KCNA2	-0.359148280531413	9.51714929087188e-09	0.00217533242148506	hsa-miR-1264 KCNA2
hsa-miR-1298-3p	KCNA2	-0.35890342373188	9.75576108785958e-09	0.00217533242148506	hsa-miR-1298-3p KCNA2
hsa-miR-133a-3p	KCNA2	0.316312898929932	5.3225023344261e-07	0.0187845666552752	hsa-miR-133a-3p KCNA2
hsa-miR-193b-3p	KCNA2	-0.370318839621875	3.00700775390794e-09	0.00130946004743627	hsa-miR-193b-3p KCNA2
hsa-miR-31-5p	KCNA2	0.313378280414831	6.86010979134011e-07	0.0215140924681093	hsa-miR-31-5p KCNA2
hsa-miR-34a-5p	KCNA2	0.318666915601335	4.33362088436695e-07	0.0169193615098982	hsa-miR-34a-5p KCNA2
hsa-miR-448	KCNA2	-0.389622269166602	3.69233976726946e-10	0.000464504794077965	hsa-miR-448 KCNA2
hsa-miR-511-5p	ZBTB38	0.291280336236512	4.25584038366011e-06	0.046154694949156	hsa-miR-511-5p ZBTB38
hsa-miR-376a-3p	TIMM22	-0.32376668802917	2.75952769523968e-07	0.013295294054557	hsa-miR-376a-3p TIMM22
hsa-miR-27a-5p	GPR4	0.315017968061761	5.95518093948755e-07	0.020133965262949	hsa-miR-27a-5p GPR4
hsa-miR-130b-5p	ZNF491	0.290100513754148	4.67184554819866e-06	0.0478624186968186	hsa-miR-130b-5p ZNF491
hsa-miR-1250-5p	IMPDH2	0.30520827643714	1.37087424989524e-06	0.0289037628629597	hsa-miR-1250-5p IMPDH2
hsa-miR-340-5p	ZC3H12D	0.304273426044443	1.48192778004486e-06	0.0294878195134452	hsa-miR-340-5p ZC3H12D
hsa-miR-448	SLITRK1	0.29113481070543	4.30517698890576e-06	0.0463787828114659	hsa-miR-448 SLITRK1
hsa-miR-27a-5p	THBD	0.305930086217939	1.29061658671326e-06	0.028209704366379	hsa-miR-27a-5p THBD
hsa-miR-6763-3p	ZNF852	-0.315150674187489	5.88717032456998e-07	0.020114888027042	hsa-miR-6763-3p ZNF852
hsa-miR-6836-5p	FUCA1	0.306905860199181	1.18923327430132e-06	0.0268757367538802	hsa-miR-6836-5p FUCA1
hsa-miR-27a-5p	CDH5	0.301566035535398	1.85412734743373e-06	0.0323963144720344	hsa-miR-27a-5p CDH5
hsa-miR-582-5p	C14orf119	-0.301947071093923	1.79681375378493e-06	0.0319907390992902	hsa-miR-582-5p C14orf119
hsa-miR-3615	DCTPP1	0.295767303508088	2.9736261817348e-06	0.0391167125797951	hsa-miR-3615 DCTPP1
hsa-miR-6763-3p	TDRD6	-0.29068882477486	4.4597910018318e-06	0.0470155236868585	hsa-miR-6763-3p TDRD6
hsa-miR-302c-3p	TDRP	0.31215462769807	7.6197324738736e-07	0.0225253735598137	hsa-miR-302c-3p TDRP
hsa-miR-1264	SERTM1	0.299098205962523	2.26981555639938e-06	0.0349940536573287	hsa-miR-1264 SERTM1
hsa-miR-514a-3p	ZNF594	0.303063242836321	1.63849852663489e-06	0.0310744017575489	hsa-miR-514a-3p ZNF594
hsa-miR-4443	ANKRD30B	-0.300297004383798	2.05786192020163e-06	0.0338656054943	hsa-miR-4443 ANKRD30B
hsa-miR-582-5p	ANKRD30B	0.292943196239426	3.72898979006386e-06	0.0433950700415135	hsa-miR-582-5p ANKRD30B
hsa-miR-148a-5p	MRPL14	-0.305162841007323	1.37608259187516e-06	0.0289596479149154	hsa-miR-148a-5p MRPL14
hsa-miR-362-5p	NPM1	-0.288833517520851	5.16157927421546e-06	0.0497412277213595	hsa-miR-362-5p NPM1
hsa-miR-448	DDN	0.30969539982255	9.39690818491101e-07	0.0246527030566847	hsa-miR-448 DDN
hsa-miR-31-5p	RAP2B	-0.299611567555833	2.1766184286065e-06	0.0344860009593932	hsa-miR-31-5p RAP2B
hsa-miR-362-5p	MRPS23	-0.310239906035704	8.97216260842271e-07	0.0241293760850497	hsa-miR-362-5p MRPS23
